Date,Open,High,Low,Close,Volume,Adj Close
1989-04-13,33268,33336,32951,33064,0,33064,
1989-04-12,33259,33435,33137,33256,0,33256,
1989-04-11,32998,33307,32940,33250,0,33250,
1989-04-10,33192,33224,32910,32999,0,32999,
1989-04-07,33027,33218,33025,33185,0,33185,
1989-04-06,33334,33334,32839,32996,0,32996,
1989-04-05,33338,33413,33240,33361,0,33361,
1989-04-04,33066,33340,33066,33312,0,33312,
1989-04-03,32863,33077,32847,33042,0,33042,
1989-03-31,32835,32964,32678,32839,0,32839,
1989-03-30,32745,32913,32657,32826,0,32826,
1989-03-29,32318,32738,32318,32737,0,32737,
1989-03-28,31522,32308,31522,32306,0,32306,
1989-03-27,31581,31717,31505,31512,0,31512,
1989-03-24,31608,31700,31493,31493,0,31493,
1989-03-23,31436,31656,31414,31589,0,31589,
1989-03-22,31666,31788,31344,31443,0,31443,
1989-03-20,32000,32000,31630,31655,0,31655,
1989-03-17,32121,32224,31947,32021,0,32021,
1989-03-16,32129,32283,32068,32098,0,32098,
1989-03-15,31757,32103,31757,32100,0,32100,
1989-03-14,31557,31736,31516,31724,0,31724,
1989-03-13,31689,31694,31427,31553,0,31553,
1989-03-10,31634,31704,31484,31702,0,31702,
1989-03-09,31859,31891,31591,31656,0,31656,
1989-03-08,31955,32119,31807,31838,0,31838,
1989-03-07,31876,31993,31737,31938,0,31938,
1989-03-06,31991,32016,31686,31877,0,31877,
1989-03-03,32101,32318,31902,32000,0,32000,
1989-03-02,31959,32107,31805,32074,0,32074,
1989-03-01,32007,32281,31781,31964,0,31964,
1989-02-28,32303,32352,31952,31986,0,31986,
1989-02-27,32424,32598,32281,32286,0,32286,
1989-02-23,32320,32509,32286,32452,0,32452,
1989-02-22,32007,32313,32007,32312,0,32312,
1989-02-21,32188,32254,31950,31980,0,31980,
1989-02-20,32188,32303,32092,32177,0,32177,
1989-02-17,32086,32258,32081,32173,0,32173,
1989-02-16,32158,32355,31997,32084,0,32084,
1989-02-15,31996,32172,31996,32149,0,32149,
1989-02-14,31977,32077,31936,31983,0,31983,
1989-02-13,32110,32127,31952,31985,0,31985,
1989-02-10,32076,32132,31964,32132,0,32132,
1989-02-09,32069,32270,32064,32078,0,32078,
1989-02-08,31893,32066,31893,32065,0,32065,
1989-02-07,31828,31966,31823,31881,0,31881,
1989-02-06,31686,31856,31686,31829,0,31829,
1989-02-03,31517,31688,31517,31686,0,31686,
1989-02-02,31362,31515,31362,31498,0,31498,
1989-02-01,31577,31581,31304,31361,0,31361,
1989-01-31,31548,31582,31487,31581,0,31581,
1989-01-30,31684,31743,31546,31568,0,31568,
1989-01-27,31531,31683,31531,31646,0,31646,
1989-01-26,31580,31586,31430,31512,0,31512,
1989-01-25,31567,31664,31487,31568,0,31568,
1989-01-24,31350,31559,31350,31558,0,31558,
1989-01-23,31199,31333,31199,31333,0,31333,
1989-01-20,31275,31275,31074,31170,0,31170,
1989-01-19,31367,31464,31110,31311,0,31311,
1989-01-18,31244,31365,31238,31355,0,31355,
1989-01-17,31299,31317,31151,31228,0,31228,
1989-01-13,31148,31321,31148,31298,0,31298,
1989-01-12,31141,31155,31047,31143,0,31143,
1989-01-11,31010,31243,30904,31143,0,31143,
1989-01-10,30683,31007,30680,31007,0,31007,
1989-01-09,30223,30678,30223,30678,0,30678,
1989-01-06,30226,30313,30099,30210,0,30210,
1989-01-05,30260,30398,30083,30184,0,30184,
1989-01-04,30166,30273,30166,30244,0,30244,
1988-12-28,30074,30264,30074,30159,0,30159,
1988-12-27,29892,30085,29892,30051,0,30051,
1988-12-26,29868,29868,29868,29868,0,29868,
1988-12-23,29827,29958,29636,29686,0,29686,
1988-12-22,29722,29826,29685,29775,0,29775,
1988-12-21,29579,29698,29519,29698,0,29698,
1988-12-20,29464,29623,29464,29568,0,29568,
1988-12-19,29534,29630,29384,29470,0,29470,
1988-12-16,29694,29727,29292,29537,0,29537,
1988-12-15,29758,29795,29679,29706,0,29706,
1988-12-14,29622,29772,29622,29755,0,29755,
1988-12-13,29656,29690,29543,29598,0,29598,
1988-12-12,29792,29848,29620,29672,0,29672,
1988-12-09,29754,29802,29729,29793,0,29793,
1988-12-08,30026,30026,29748,29759,0,29759,
1988-12-07,29675,30051,29675,30051,0,30051,
1988-12-06,29619,29768,29619,29669,0,29669,
1988-12-05,29654,29656,29439,29615,0,29615,
1988-12-02,29532,29619,29522,29532,0,29532,
1988-12-01,29614,29684,29532,29541,0,29541,
1988-11-30,29338,29580,29338,29579,0,29579,
1988-11-29,28963,29318,28930,29318,0,29318,
1988-11-28,29340,29340,28980,28983,0,28983,
1988-11-25,29349,29438,29274,29407,0,29407,
1988-11-24,29439,29479,29281,29340,0,29340,
1988-11-23,29430,29430,29430,29430,0,29430,
1988-11-22,29289,29433,29221,29430,0,29430,
1988-11-21,29190,29357,29179,29284,0,29284,
1988-11-18,29086,29225,29086,29180,0,29180,
1988-11-17,28988,29120,28833,29077,0,29077,
1988-11-16,28834,29013,28828,28996,0,28996,
1988-11-15,28531,28854,28531,28829,0,28829,
1988-11-14,28481,28531,28402,28521,0,28521,
1988-11-11,28194,28493,28194,28490,0,28490,
1988-11-10,28224,28318,28165,28166,0,28166,
1988-11-09,28015,28249,28015,28213,0,28213,
1988-11-08,28007,28007,28007,28007,0,28007,
1988-11-07,28044,28044,27866,27866,0,27866,
1988-11-04,28001,28063,27798,27953,0,27953,
1988-11-02,28032,28109,27960,27985,0,27985,
1988-11-01,27976,28095,27965,28014,0,28014,
1988-10-31,27955,28046,27833,27983,0,27983,
1988-10-28,27723,27758,27602,27741,0,27741,
1988-10-27,27629,27767,27629,27723,0,27723,
1988-10-26,27426,27707,27426,27621,0,27621,
1988-10-25,27282,27422,27267,27421,0,27421,
1988-10-24,27320,27378,27258,27282,0,27282,
1988-10-21,27421,27582,27392,27401,0,27401,
1988-10-20,27306,27429,27306,27391,0,27391,
1988-10-19,27160,27302,27160,27294,0,27294,
1988-10-18,27263,27265,27090,27142,0,27142,
1988-10-17,27325,27367,27232,27269,0,27269,
1988-10-14,27278,27372,27216,27307,0,27307,
1988-10-13,27374,27374,27209,27273,0,27273,
1988-10-12,27457,27457,27219,27409,0,27409,
1988-10-11,27293,27580,27293,27470,0,27470,
1988-10-07,27151,27261,26963,27258,0,27258,
1988-10-06,27374,27396,27079,27172,0,27172,
1988-10-05,27514,27583,27246,27405,0,27405,
1988-10-04,27532,27532,27333,27501,0,27501,
1988-10-03,27693,27776,27496,27546,0,27546,
1988-09-30,27722,27927,27722,27924,0,27924,
1988-09-29,27765,27853,27639,27700,0,27700,
1988-09-28,27539,27814,27539,27752,0,27752,
1988-09-27,27331,27500,27331,27500,0,27500,
1988-09-26,27357,27440,27186,27334,0,27334,
1988-09-22,27719,27805,27376,27428,0,27428,
1988-09-21,27554,27713,27291,27713,0,27713,
1988-09-20,27878,27878,27532,27549,0,27549,
1988-09-19,27900,28034,27884,27901,0,27901,
1988-09-16,27814,27878,27795,27866,0,27866,
1988-09-14,27813,27900,27767,27806,0,27806,
1988-09-13,27793,27914,27711,27794,0,27794,
1988-09-12,27658,27759,27639,27757,0,27757,
1988-09-09,27778,27874,27629,27647,0,27647,
1988-09-08,27513,27744,27513,27740,0,27740,
1988-09-07,27349,27516,27349,27504,0,27504,
1988-09-06,27373,27449,27211,27321,0,27321,
1988-09-05,27531,27644,27337,27342,0,27342,
1988-09-02,26908,27124,26882,27117,0,27117,
1988-09-01,27329,27329,26701,26934,0,26934,
1988-08-31,27535,27614,27310,27366,0,27366,
1988-08-30,27409,27515,27266,27512,0,27512,
1988-08-29,27699,27827,27358,27379,0,27379,
1988-08-26,27822,27822,27524,27565,0,27565,
1988-08-25,27846,27938,27745,27870,0,27870,
1988-08-24,27925,28004,27773,27800,0,27800,
1988-08-23,28032,28032,27851,27920,0,27920,
1988-08-22,28220,28282,28000,28079,0,28079,
1988-08-19,28153,28220,28144,28209,0,28209,
1988-08-18,28207,28323,28121,28129,0,28129,
1988-08-17,27930,28181,27930,28179,0,28179,
1988-08-16,27888,27903,27781,27897,0,27897,
1988-08-15,27869,27958,27850,27901,0,27901,
1988-08-12,27811,27957,27788,27834,0,27834,
1988-08-11,27532,27832,27471,27785,0,27785,
1988-08-10,28156,28156,27470,27555,0,27555,
1988-08-09,28253,28295,28126,28170,0,28170,
1988-08-08,28352,28394,28218,28253,0,28253,
1988-08-05,28301,28429,28301,28423,0,28423,
1988-08-04,28370,28476,28246,28293,0,28293,
1988-08-03,28361,28390,28309,28348,0,28348,
1988-08-02,28341,28381,28245,28366,0,28366,
1988-08-01,28234,28409,28234,28326,0,28326,
1988-07-29,27818,28042,27818,27912,0,27912,
1988-07-28,27753,27940,27753,27796,0,27796,
1988-07-27,27322,27751,27322,27739,0,27739,
1988-07-26,27209,27347,27209,27304,0,27304,
1988-07-25,27322,27391,27180,27184,0,27184,
1988-07-22,27669,27669,27273,27285,0,27285,
1988-07-21,27562,27676,27417,27676,0,27676,
1988-07-20,27179,27572,27113,27554,0,27554,
1988-07-19,27646,27646,27109,27149,0,27149,
1988-07-18,27910,27975,27591,27662,0,27662,
1988-07-15,28101,28207,27896,27914,0,27914,
1988-07-14,28021,28133,27951,28084,0,28084,
1988-07-13,28114,28179,27909,28020,0,28020,
1988-07-12,27992,28102,27992,28100,0,28100,
1988-07-11,27926,28044,27881,27986,0,27986,
1988-07-08,27734,27947,27734,27917,0,27917,
1988-07-07,27774,27817,27635,27728,0,27728,
1988-07-06,27584,27767,27584,27767,0,27767,
1988-07-05,27362,27585,27362,27577,0,27577,
1988-07-04,27366,27471,27276,27360,0,27360,
1988-07-01,27779,27828,27479,27504,0,27504,
1988-06-30,27637,27820,27637,27769,0,27769,
1988-06-29,27423,27692,27423,27607,0,27607,
1988-06-28,27404,27444,27178,27398,0,27398,
1988-06-27,27562,27598,27386,27435,0,27435,
1988-06-24,27764,27879,27711,27750,0,27750,
1988-06-23,27884,28009,27693,27733,0,27733,
1988-06-22,27975,28200,27833,27861,0,27861,
1988-06-21,28109,28109,27915,27926,0,27926,
1988-06-20,28350,28390,28127,28139,0,28139,
1988-06-17,28175,28395,28175,28342,0,28342,
1988-06-16,28109,28228,28109,28147,0,28147,
1988-06-15,28082,28294,28082,28094,0,28094,
1988-06-14,28031,28086,27926,28062,0,28062,
1988-06-13,27916,28048,27916,28038,0,28038,
1988-06-10,28070,28089,27883,27920,0,27920,
1988-06-09,27928,28174,27928,28072,0,28072,
1988-06-08,27963,28024,27880,27913,0,27913,
1988-06-07,27978,28057,27919,27967,0,27967,
1988-06-06,27913,28060,27913,27996,0,27996,
1988-06-03,27859,27905,27803,27822,0,27822,
1988-06-02,27720,27943,27720,27869,0,27869,
1988-06-01,27428,27796,27428,27704,0,27704,
1988-05-31,27214,27418,27214,27417,0,27417,
1988-05-30,26962,27239,26962,27223,0,27223,
1988-05-27,27425,27462,27289,27290,0,27290,
1988-05-26,27463,27641,27404,27428,0,27428,
1988-05-25,27319,27479,27319,27444,0,27444,
1988-05-24,27237,27349,27179,27313,0,27313,
1988-05-23,27391,27393,27145,27250,0,27250,
1988-05-20,27393,27530,27305,27394,0,27394,
1988-05-19,27759,27759,27372,27373,0,27373,
1988-05-18,27812,27815,27754,27768,0,27768,
1988-05-17,27782,27967,27715,27820,0,27820,
1988-05-16,27474,27764,27474,27760,0,27760,
1988-05-13,27236,27472,27236,27468,0,27468,
1988-05-12,27137,27275,26929,27213,0,27213,
1988-05-11,27405,27502,27155,27161,0,27161,
1988-05-10,27240,27413,27167,27412,0,27412,
1988-05-09,27496,27555,27262,27264,0,27264,
1988-05-06,27671,27671,27519,27534,0,27534,
1988-05-02,27521,27671,27521,27670,0,27670,
1988-04-28,27207,27434,27207,27434,0,27434,
1988-04-27,27259,27327,27166,27192,0,27192,
1988-04-26,27208,27339,27191,27247,0,27247,
1988-04-25,27067,27262,27067,27213,0,27213,
1988-04-22,26836,26910,26828,26837,0,26837,
1988-04-21,26871,26871,26791,26828,0,26828,
1988-04-20,26663,26894,26663,26864,0,26864,
1988-04-19,26653,26677,26445,26657,0,26657,
1988-04-18,26884,26984,26671,26671,0,26671,
1988-04-15,27104,27104,26774,26894,0,26894,
1988-04-14,26969,27123,26969,27111,0,27111,
1988-04-13,26942,26995,26923,26986,0,26986,
1988-04-12,26939,26986,26845,26931,0,26931,
1988-04-11,26761,26998,26761,26925,0,26925,
1988-04-08,26767,26926,26701,26749,0,26749,
1988-04-07,26527,26781,26527,26769,0,26769,
1988-04-06,26326,26511,26326,26511,0,26511,
1988-04-05,26356,26428,26266,26315,0,26315,
1988-04-04,26313,26446,26309,26335,0,26335,
1988-04-01,26276,26350,26074,26104,0,26104,
1988-03-31,26329,26377,26246,26260,0,26260,
1988-03-30,25980,26320,25980,26320,0,26320,
1988-03-29,25623,25981,25610,25953,0,25953,
1988-03-28,25302,25628,25302,25623,0,25623,
1988-03-25,25762,25762,25514,25627,0,25627,
1988-03-24,25901,25958,25781,25781,0,25781,
1988-03-23,25847,25960,25847,25895,0,25895,
1988-03-22,25945,25945,25795,25843,0,25843,
1988-03-18,25891,26013,25847,25966,0,25966,
1988-03-17,25714,25876,25714,25872,0,25872,
1988-03-16,25508,25720,25508,25704,0,25704,
1988-03-15,25423,25480,25340,25476,0,25476,
1988-03-14,25533,25553,25345,25434,0,25434,
1988-03-11,25597,25636,25497,25544,0,25544,
1988-03-10,25617,25686,25605,25618,0,25618,
1988-03-09,25478,25621,25478,25605,0,25605,
1988-03-08,25597,25597,25465,25466,0,25466,
1988-03-07,25624,25643,25568,25617,0,25617,
1988-03-04,25596,25680,25560,25616,0,25616,
1988-03-03,25678,25757,25585,25596,0,25596,
1988-03-02,25429,25683,25429,25683,0,25683,
1988-03-01,25256,25437,25256,25436,0,25436,
1988-02-29,25264,25264,25128,25243,0,25243,
1988-02-26,25093,25249,25020,25165,0,25165,
1988-02-25,24956,25142,24921,25101,0,25101,
1988-02-24,24938,25013,24914,24969,0,24969,
1988-02-23,24845,24950,24760,24949,0,24949,
1988-02-22,24785,24949,24785,24847,0,24847,
1988-02-19,24664,24774,24568,24773,0,24773,
1988-02-18,24430,24678,24430,24675,0,24675,
1988-02-17,24353,24438,24324,24430,0,24430,
1988-02-16,24207,24369,24207,24346,0,24346,
1988-02-15,23997,24207,23997,24207,0,24207,
1988-02-12,23779,23983,23779,23982,0,23982,
1988-02-10,23679,23789,23679,23772,0,23772,
1988-02-09,23753,23753,23631,23662,0,23662,
1988-02-08,23792,23846,23771,23772,0,23772,
1988-02-05,23710,23755,23641,23651,0,23651,
1988-02-04,23588,23776,23583,23709,0,23709,
1988-02-03,23645,23645,23578,23595,0,23595,
1988-02-02,23724,23740,23641,23672,0,23672,
1988-02-01,23726,23820,23718,23732,0,23732,
1988-01-29,23620,23746,23583,23622,0,23622,
1988-01-28,23325,23592,23315,23587,0,23587,
1988-01-27,23478,23478,23332,23336,0,23336,
1988-01-26,23368,23539,23368,23499,0,23499,
1988-01-25,23167,23344,23167,23318,0,23318,
1988-01-22,22712,22877,22712,22877,0,22877,
1988-01-21,22811,22811,22603,22710,0,22710,
1988-01-20,22881,22881,22766,22843,0,22843,
1988-01-19,22888,22963,22806,22898,0,22898,
1988-01-18,22625,23141,22625,22910,0,22910,
1988-01-14,22342,22605,22342,22604,0,22604,
1988-01-13,22593,22593,22260,22325,0,22325,
1988-01-12,22603,22687,22459,22625,0,22625,
