year	quarter	600536DebtCapc	600536OperCapc	600536DeveCapc	600536EarnCapc	600775DebtCapc	600775OperCapc	600775DeveCapc	600775EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2010	2	0.8381937	-0.441831322	-2.154187283	-0.055140563	-2.59893794	5.976830685	-4.28882371	-0.145981	2.5	6.82	4.86	20.27998732
2010	3	-0.8549447	2.035860151	-6.88507572	0.001003097	-2.94845889	6.218363073	-0.31732309	-0.165621959	2.8	6.77	4.86	18.60427965
2010	4	-7.8693012	7.083549947	3.221276855	0.282649471	-1.60172719	9.742261392	-5.99246394	-0.112912545	3.17	6.65	5.183333	19.22971745
2011	1	-0.4276888	-3.746501717	-1.793851374	-0.039096209	1.05853168	0.223820101	0.56748619	-0.085561026	4.93	6.58	5.516667	16.55746923
2011	2	-4.756098	-1.813751507	4.76269055	0.183323632	1.52155197	3.027716349	1.11060836	-0.04528535	5.23	6.5	5.85	15.43661454
2011	3	-2.5723681	0.365381102	-1.734806318	0.192321506	2.42321371	4.425336516	1.24445201	0.018882748	5.6	6.42	6.1	13.7584146
2011	4	-3.3008025	3.796716727	14.61004486	0.356292611	2.75563552	8.472898838	0.7746473	0.086572463	5.5	6.36	6.1	16.75804914
2012	1	-0.5048085	-4.107494263	-1.499917719	-0.025745728	2.32696489	0.565898888	-0.42112557	-0.093491309	4.07	6.31	6.1	17.52529737
2012	2	1.1668984	-2.520953791	-1.72001555	-0.080027058	2.35024423	3.396864384	2.70779891	-0.019595896	3.5	6.33	6.016667	17.945193
2012	3	1.0399931	-0.286181752	-2.002115639	-0.060089134	1.34725853	4.416575648	-0.41468266	0.003129117	2.93	6.35	5.6	19.07042865
2012	4	-1.2131636	3.612995468	16.74544098	0.161270117	2.70068433	6.955140132	2.93352439	0.110522704	2.67	6.24	5.6	14.49413194
2013	1	1.1412376	-3.736356644	-1.691571991	-0.076931452	2.0175777	-0.473032319	0.07665213	-0.077834853	2.36	6.22	5.6	15.57882161
2013	2	0.4379232	-1.809183995	10.02302327	-0.030723316	4.36586238	-0.687501591	3.68679233	0.037484129	2.4	6.15	5.6	15.26833409
2013	3	0.612376	-0.115851949	-0.992876629	-0.024964017	6.17679128	0.033278704	0.09516056	0.119368929	2.48	6.13	5.6	14.46348577
2013	4	-2.0171164	3.582466703	44.36916511	0.215133107	7.61430143	1.118083181	-0.92718082	0.208742685	2.62	6.09	5.6	14.03099259
2014	1	12.2597339	-3.831312816	-2.761132282	-0.249436217	-12.21462358	-1.475167277	-1.09950253	-0.062674953	2.33	6.1	5.6	12.865347
2014	2	8.892241	-1.812871989	-1.154379547	-0.316768522	-35.14700061	-0.971304652	1.56190222	0.050320491	2.22	6.23	5.6	13.79200024
2014	3	9.3867551	0.232592188	0.045814339	-0.440710041	-22.00250835	-0.438444348	-0.64572876	0.063204116	2.21	6.17	5.6	12.62835459
2014	4	-0.4509379	4.099847655	-6.078045312	0.068932734	167.2133508	0.634239108	16.41212204	0.200464488	2.04	6.15	5.6	11.6766024
2015	1	16.7649718	-3.993302991	-2.396717907	-0.335386581	-25.62541253	-1.307595786	-0.29207134	-0.042928612	1.02	6.24	5.516667	10.52284864
2015	2	22.8852606	-1.683028359	-1.246360453	-0.40537972	-41.11550588	-0.732509945	1.27045765	0.034756607	1.27	6.2	5.1	10.13337373
2015	3	18.2409667	0.241653003	0.538592457	-0.595756329	-22.17538608	-0.18628047	-0.05495467	0.084947408	1.39	6.3	4.683333	13.24902758
2015	4	-6.2086661	4.023819056	-6.36950246	0.172953864	-17.94827623	0.71771358	0.47747736	0.121513808	1.43	6.4	4.35	13.50407781
