year	quarter	600171DebtCapc	600171OperCapc	600171DeveCapc	600171EarnCapc	600775DebtCapc	600775OperCapc	600775DeveCapc	600775EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	1	-0.568757067	-3.20220036	0.9071227	0.056594438	2.32696489	0.565898888	-0.42112557	-0.093491309	4.07	6.31	6.1	17.52529737
2012	2	-2.752975488	-1.1634785	-20.7571903	-0.124651918	2.35024423	3.396864384	2.70779891	-0.019595896	3.5	6.33	6.016667	17.945193
2012	3	-2.421168989	1.59872815	0.9429608	-0.20341649	1.34725853	4.416575648	-0.41468266	0.003129117	2.93	6.35	5.6	19.07042865
2012	4	-2.004911559	4.8202437	-25.3233172	-0.223804676	2.70068433	6.955140132	2.93352439	0.110522704	2.67	6.24	5.6	14.49413194
2013	1	-1.570575978	-3.31014607	3.0790226	0.098327516	2.0175777	-0.473032319	0.07665213	-0.077834853	2.36	6.22	5.6	15.57882161
2013	2	-3.433199894	-0.99522891	1.6749893	-0.016485739	4.36586238	-0.687501591	3.68679233	0.037484129	2.4	6.15	5.6	15.26833409
2013	3	-2.692098103	0.3927215	0.8441288	-0.009200366	6.17679128	0.033278704	0.09516056	0.119368929	2.48	6.13	5.6	14.46348577
2013	4	-4.691570324	3.9933242	-85.6262788	-0.233793911	7.61430143	1.118083181	-0.92718082	0.208742685	2.62	6.09	5.6	14.03099259
2014	1	5.290753571	-3.53834646	1.3161102	0.229925564	-12.21462358	-1.475167277	-1.09950253	-0.062674953	2.33	6.1	5.6	12.865347
2014	2	-2.57373969	-1.66999871	1.1864968	0.013030781	-35.14700061	-0.971304652	1.56190222	0.050320491	2.22	6.23	5.6	13.79200024
2014	3	-4.945487214	0.6746758	-0.9403735	-0.197890386	-22.00250835	-0.438444348	-0.64572876	0.063204116	2.21	6.17	5.6	12.62835459
2014	4	-4.408166901	3.5595491	1.0351353	-0.267953577	167.2133508	0.634239108	16.41212204	0.200464488	2.04	6.15	5.6	11.6766024
2015	1	-0.006897384	-2.76487009	1.9326188	0.076693302	-25.62541253	-1.307595786	-0.29207134	-0.042928612	1.02	6.24	5.516667	10.52284864
2015	2	-1.447390123	0.07926188	7.8191643	-0.15619375	-41.11550588	-0.732509945	1.27045765	0.034756607	1.27	6.2	5.1	10.13337373
2015	3	-1.080334837	3.17313906	1.9970872	-0.320865318	-22.17538608	-0.18628047	-0.05495467	0.084947408	1.39	6.3	4.683333	13.24902758
2015	4	-0.872804454	5.99995592	1.3870981	-0.481455616	-17.94827623	0.71771358	0.47747736	0.121513808	1.43	6.4	4.35	13.50407781
