year	quarter	600171DebtCapc	600171OperCapc	600171DeveCapc	600171EarnCapc	600755DebtCapc	600755OperCapc	600755DeveCapc	600755EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	4	-2.004911559	4.8202437	-25.3233172	-0.223804676	3.06073139	-8.755493	-1.7351142	0.136274197	2.67	6.24	5.6	14.49413194
2013	1	-1.570575978	-3.31014607	3.0790226	0.098327516	0.69273685	-21.519402	1.9496446	-0.25612915	2.36	6.22	5.6	15.57882161
2013	2	-3.433199894	-0.99522891	1.6749893	-0.016485739	-1.01289248	-16.230419	0.9159834	0.004560707	2.4	6.15	5.6	15.26833409
2013	3	-2.692098103	0.3927215	0.8441288	-0.009200366	-0.88665411	-11.806907	1.7713225	0.222368133	2.48	6.13	5.6	14.46348577
2013	4	-4.691570324	3.9933242	-85.6262788	-0.233793911	-3.25943177	-5.282523	0.2578187	0.932279056	2.62	6.09	5.6	14.03099259
2014	1	5.290753571	-3.53834646	1.3161102	0.229925564	2.10812364	-20.328037	2.1910499	-0.115631891	2.33	6.1	5.6	12.865347
2014	2	-2.57373969	-1.66999871	1.1864968	0.013030781	2.43303674	-14.406219	1.9559886	0.134483175	2.22	6.23	5.6	13.79200024
2014	3	-4.945487214	0.6746758	-0.9403735	-0.197890386	2.54496301	-10.281211	1.1295233	0.436767306	2.21	6.17	5.6	12.62835459
2014	4	-4.408166901	3.5595491	1.0351353	-0.267953577	2.74905587	-5.713504	2.5614885	0.511806671	2.04	6.15	5.6	11.6766024
2015	1	-0.006897384	-2.76487009	1.9326188	0.076693302	3.33897398	-22.301047	0.9506587	-0.313528153	1.02	6.24	5.516667	10.52284864
2015	2	-1.447390123	0.07926188	7.8191643	-0.15619375	2.97127811	-17.33207	0.1726474	-0.076518343	1.27	6.2	5.1	10.13337373
2015	3	-1.080334837	3.17313906	1.9970872	-0.320865318	3.4328076	-12.406915	2.7136625	-0.046669089	1.39	6.3	4.683333	13.24902758
2015	4	-0.872804454	5.99995592	1.3870981	-0.481455616	2.96948708	-5.788244	-13.5716151	0.410260943	1.43	6.4	4.35	13.50407781
