year	quarter	000066DebtCapc	000066OperCapc	000066DeveCapc	000066EarnCapc	000727DebtCapc	000727OperCapc	000727DeveCapc	000727EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	1	-5.36447674	-6.0521239	-0.098187284	0.079650903	-6.04915774	-2.3531915	1.3720488	0.09624184	4.07	6.31	6.1	17.52529737
2012	2	-4.18461645	-0.4802596	-0.523261372	0.070046362	-1.49786324	-1.731538	-1.5000928	0.06296581	3.5	6.33	6.016667	17.945193
2012	3	-3.72698883	6.6955736	1.216929145	0.049021059	-1.01017758	-0.1173754	-2.3560047	0.07995887	2.93	6.35	5.6	19.07042865
2012	4	-4.22265115	14.8877788	-1.305528635	0.076578033	-0.60960574	1.5974436	-2.538391	0.11623336	2.67	6.24	5.6	14.49413194
2013	1	-4.60335025	-5.830796	0.009177446	0.113652845	-2.55087269	-3.1617214	-4.0428621	0.07817848	2.36	6.22	5.6	15.57882161
2013	2	-4.83826559	0.8350337	4.82428885	0.162659628	-2.15524623	-1.9886016	-2.155076	0.1575287	2.4	6.15	5.6	15.26833409
2013	3	-5.47697104	7.6265649	2.184250566	0.285218122	-1.75070737	-0.7374122	-1.8630239	0.20151766	2.48	6.13	5.6	14.46348577
2013	4	-5.28669044	17.2888769	-0.197860871	0.310965056	1.05170625	2.755016	2.3689973	-0.01552672	2.62	6.09	5.6	14.03099259
2014	1	-7.73781764	-3.7392825	7.422040074	0.270195962	-0.64162688	-0.9686689	-2.9840325	-0.0435827	2.33	6.1	5.6	12.865347
2014	2	-6.35794934	5.2033364	-0.398986209	0.270305663	2.60510015	2.8996393	1.0510155	-0.1236483	2.22	6.23	5.6	13.79200024
2014	3	-4.86766994	12.2657201	-14.74187096	0.201708977	2.73680702	7.2200974	1.0602538	-0.13980684	2.21	6.17	5.6	12.62835459
2014	4	-4.65115757	25.4405874	-0.705009631	0.198367688	2.34750658	10.4246914	-2.4907626	-0.15106614	2.04	6.15	5.6	11.6766024
2015	1	-5.00995871	-3.867804	-23.6312782	0.201600997	2.42818594	-3.9422189	1.2715828	-0.03444931	1.02	6.24	5.516667	10.52284864
2015	2	-5.11402782	3.1173181	-0.167981183	0.223838861	2.09744453	-3.758117	-1.0967331	-0.05824356	1.27	6.2	5.1	10.13337373
2015	3	-4.94847755	11.8721305	1.680223069	0.268681052	2.16210234	-3.709915	26.9400785	-0.07811593	1.39	6.3	4.683333	13.24902758
2015	4	-4.54528662	20.0615518	-3.29679511	0.155433502	1.21296301	-4.3083984	2.7095457	-0.12851229	1.43	6.4	4.35	13.50407781
