year	quarter	000727DebtCapc	000727OperCapc	000727DeveCapc	000727EarnCapc	600536DebtCapc	600536OperCapc	600536DeveCapc	600536EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	1	-6.04915774	-2.3531915	1.3720488	0.09624184	-0.5048085	-4.107494263	-1.499917719	-0.025745728	4.07	6.31	6.1	17.52529737
2012	2	-1.49786324	-1.731538	-1.5000928	0.06296581	1.1668984	-2.520953791	-1.72001555	-0.080027058	3.5	6.33	6.016667	17.945193
2012	3	-1.01017758	-0.1173754	-2.3560047	0.07995887	1.0399931	-0.286181752	-2.002115639	-0.060089134	2.93	6.35	5.6	19.07042865
2012	4	-0.60960574	1.5974436	-2.538391	0.11623336	-1.2131636	3.612995468	16.74544098	0.161270117	2.67	6.24	5.6	14.49413194
2013	1	-2.55087269	-3.1617214	-4.0428621	0.07817848	1.1412376	-3.736356644	-1.691571991	-0.076931452	2.36	6.22	5.6	15.57882161
2013	2	-2.15524623	-1.9886016	-2.155076	0.1575287	0.4379232	-1.809183995	10.02302327	-0.030723316	2.4	6.15	5.6	15.26833409
2013	3	-1.75070737	-0.7374122	-1.8630239	0.20151766	0.612376	-0.115851949	-0.992876629	-0.024964017	2.48	6.13	5.6	14.46348577
2013	4	1.05170625	2.755016	2.3689973	-0.01552672	-2.0171164	3.582466703	44.36916511	0.215133107	2.62	6.09	5.6	14.03099259
2014	1	-0.64162688	-0.9686689	-2.9840325	-0.0435827	12.2597339	-3.831312816	-2.761132282	-0.249436217	2.33	6.1	5.6	12.865347
2014	2	2.60510015	2.8996393	1.0510155	-0.1236483	8.892241	-1.812871989	-1.154379547	-0.316768522	2.22	6.23	5.6	13.79200024
2014	3	2.73680702	7.2200974	1.0602538	-0.13980684	9.3867551	0.232592188	0.045814339	-0.440710041	2.21	6.17	5.6	12.62835459
2014	4	2.34750658	10.4246914	-2.4907626	-0.15106614	-0.4509379	4.099847655	-6.078045312	0.068932734	2.04	6.15	5.6	11.6766024
2015	1	2.42818594	-3.9422189	1.2715828	-0.03444931	16.7649718	-3.993302991	-2.396717907	-0.335386581	1.02	6.24	5.516667	10.52284864
2015	2	2.09744453	-3.758117	-1.0967331	-0.05824356	22.8852606	-1.683028359	-1.246360453	-0.40537972	1.27	6.2	5.1	10.13337373
2015	3	2.16210234	-3.709915	26.9400785	-0.07811593	18.2409667	0.241653003	0.538592457	-0.595756329	1.39	6.3	4.683333	13.24902758
2015	4	1.21296301	-4.3083984	2.7095457	-0.12851229	-6.2086661	4.023819056	-6.36950246	0.172953864	1.43	6.4	4.35	13.50407781
