year	quarter	000066DebtCapc	000066OperCapc	000066DeveCapc	000066EarnCapc	600536DebtCapc	600536OperCapc	600536DeveCapc	600536EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2009	3	1.36408089	-8.3183757	1.540332402	-0.483137535	3.0040662	1.356100526	-1.904300371	-0.126077887	-1.17	6.83	4.86	28.71429551
2009	4	1.10215318	8.0141819	6.190469432	-0.262196699	5.5883921	6.338986373	-22.56006939	-0.233828013	-0.9	6.83	4.86	29.1668298
2010	1	-1.18755509	-5.0322206	0.296429497	0.017694318	-1.1148101	-3.212481242	-1.915464155	-0.045209314	1.93	6.83	4.86	24.66034388
2010	2	-2.56615312	3.044387	0.471543458	-0.042346144	0.8381937	-0.441831322	-2.154187283	-0.055140563	2.5	6.82	4.86	20.27998732
2010	3	-26.592104	11.2059479	0.066927866	-0.073130034	-0.8549447	2.035860151	-6.88507572	0.001003097	2.8	6.77	4.86	18.60427965
2010	4	-58.29719178	17.8086146	2.911516455	-0.1542045	-7.8693012	7.083549947	3.221276855	0.282649471	3.17	6.65	5.183333	19.22971745
2011	1	-5.9937239	-5.7084216	0.297548713	0.039225705	-0.4276888	-3.746501717	-1.793851374	-0.039096209	4.93	6.58	5.516667	16.55746923
2011	2	-5.65617331	0.2742944	0.244639725	0.001637329	-4.756098	-1.813751507	4.76269055	0.183323632	5.23	6.5	5.85	15.43661454
2011	3	-20.04900478	7.0686606	-0.236700485	-0.005631534	-2.5723681	0.365381102	-1.734806318	0.192321506	5.6	6.42	6.1	13.7584146
2011	4	2.14539989	13.6463722	4.501524481	-0.042461396	-3.3008025	3.796716727	14.61004486	0.356292611	5.5	6.36	6.1	16.75804914
2012	1	-5.36447674	-6.0521239	-0.098187284	0.079650903	-0.5048085	-4.107494263	-1.499917719	-0.025745728	4.07	6.31	6.1	17.52529737
2012	2	-4.18461645	-0.4802596	-0.523261372	0.070046362	1.1668984	-2.520953791	-1.72001555	-0.080027058	3.5	6.33	6.016667	17.945193
2012	3	-3.72698883	6.6955736	1.216929145	0.049021059	1.0399931	-0.286181752	-2.002115639	-0.060089134	2.93	6.35	5.6	19.07042865
2012	4	-4.22265115	14.8877788	-1.305528635	0.076578033	-1.2131636	3.612995468	16.74544098	0.161270117	2.67	6.24	5.6	14.49413194
2013	1	-4.60335025	-5.830796	0.009177446	0.113652845	1.1412376	-3.736356644	-1.691571991	-0.076931452	2.36	6.22	5.6	15.57882161
2013	2	-4.83826559	0.8350337	4.82428885	0.162659628	0.4379232	-1.809183995	10.02302327	-0.030723316	2.4	6.15	5.6	15.26833409
2013	3	-5.47697104	7.6265649	2.184250566	0.285218122	0.612376	-0.115851949	-0.992876629	-0.024964017	2.48	6.13	5.6	14.46348577
2013	4	-5.28669044	17.2888769	-0.197860871	0.310965056	-2.0171164	3.582466703	44.36916511	0.215133107	2.62	6.09	5.6	14.03099259
2014	1	-7.73781764	-3.7392825	7.422040074	0.270195962	12.2597339	-3.831312816	-2.761132282	-0.249436217	2.33	6.1	5.6	12.865347
2014	2	-6.35794934	5.2033364	-0.398986209	0.270305663	8.892241	-1.812871989	-1.154379547	-0.316768522	2.22	6.23	5.6	13.79200024
2014	3	-4.86766994	12.2657201	-14.74187096	0.201708977	9.3867551	0.232592188	0.045814339	-0.440710041	2.21	6.17	5.6	12.62835459
2014	4	-4.65115757	25.4405874	-0.705009631	0.198367688	-0.4509379	4.099847655	-6.078045312	0.068932734	2.04	6.15	5.6	11.6766024
2015	1	-5.00995871	-3.867804	-23.6312782	0.201600997	16.7649718	-3.993302991	-2.396717907	-0.335386581	1.02	6.24	5.516667	10.52284864
2015	2	-5.11402782	3.1173181	-0.167981183	0.223838861	22.8852606	-1.683028359	-1.246360453	-0.40537972	1.27	6.2	5.1	10.13337373
2015	3	-4.94847755	11.8721305	1.680223069	0.268681052	18.2409667	0.241653003	0.538592457	-0.595756329	1.39	6.3	4.683333	13.24902758
2015	4	-4.54528662	20.0615518	-3.29679511	0.155433502	-6.2086661	4.023819056	-6.36950246	0.172953864	1.43	6.4	4.35	13.50407781
