year	quarter	600764DebtCapc	600764OperCapc	600764DeveCapc	600764EarnCapc	600775DebtCapc	600775OperCapc	600775DeveCapc	600775EarnCapc	CPI	RMB.US.Spot.rate	shorterm.interest.rate	M2.growth
2012	3	0.003425545	12.670576	-4.306663	-0.001275933	1.34725853	4.416575648	-0.41468266	0.003129117	2.93	6.35	5.6	19.07042865
2012	4	-1.31704676	3.052354	12.07148	-0.578072283	2.70068433	6.955140132	2.93352439	0.110522704	2.67	6.24	5.6	14.49413194
2013	1	-0.300437249	3.714405	-4.633399	0.107802573	2.0175777	-0.473032319	0.07665213	-0.077834853	2.36	6.22	5.6	15.57882161
2013	2	-0.136085249	-22.527524	-2.9485993	0.04703349	4.36586238	-0.687501591	3.68679233	0.037484129	2.4	6.15	5.6	15.26833409
2013	3	-0.104787263	-88.609348	-3.1609074	-0.034086884	6.17679128	0.033278704	0.09516056	0.119368929	2.48	6.13	5.6	14.46348577
2013	4	0.200980092	272.481218	-5.8879473	0.00225386	7.61430143	1.118083181	-0.92718082	0.208742685	2.62	6.09	5.6	14.03099259
2014	1	0.773050905	20.900315	-4.7838364	0.171291011	-12.21462358	-1.475167277	-1.09950253	-0.062674953	2.33	6.1	5.6	12.865347
2014	2	0.364032647	33.184573	272.9109746	0.049085564	-35.14700061	-0.971304652	1.56190222	0.050320491	2.22	6.23	5.6	13.79200024
2014	3	0.296283869	42.794938	-3.7817462	-0.045583328	-22.00250835	-0.438444348	-0.64572876	0.063204116	2.21	6.17	5.6	12.62835459
2014	4	0.283434639	-74.722605	-5.1417059	-0.059298412	167.2133508	0.634239108	16.41212204	0.200464488	2.04	6.15	5.6	11.6766024
2015	1	-2.203764035	-641.887575	-5.2966033	-0.011399738	-25.62541253	-1.307595786	-0.29207134	-0.042928612	1.02	6.24	5.516667	10.52284864
2015	2	0.312161558	31.017451	-5.3902669	0.089624656	-41.11550588	-0.732509945	1.27045765	0.034756607	1.27	6.2	5.1	10.13337373
2015	3	0.442684997	41.810897	-5.0862074	0.078165094	-22.17538608	-0.18628047	-0.05495467	0.084947408	1.39	6.3	4.683333	13.24902758
2015	4	5.152159443	-17.837687	-123.2993348	1.549733094	-17.94827623	0.71771358	0.47747736	0.121513808	1.43	6.4	4.35	13.50407781
